content_id,name,rarity,element,role,path,cp_init,hp_init,atk_init,def_init,agl_init,crt_init,cp_max,hp_max,atk_max,def_max,agl_max,crt_max,auto_text,tap_text,tap_ignited,slide_text,slide_ignited,drive_text,drive_ignited,leader_text
20648,暗光的凯布利,5星,光,攻击型,图鉴资料 / 暗 / 暗光的凯布利,,,,,,,,,,,,,对目标造成113（747）自动攻击伤害,造成486（3022）伤害，以及100（321）的无视防御伤害，并对干扰型目标造成100（328）加成伤害，并赋予自身减益回避率+20（37.3）％，持续14秒,对随机两名敌人造成3052伤害，以及521的无视防御伤害，并对干扰型目标造成528加成伤害，并赋予自身减益回避+37.3％，持续20秒,对2名敌人造成954（4592）伤害的2连击（优先：干扰型），造成失明（减少攻击命中率20（35.9）%），持续6秒。PvP中，对2名干扰型敌人造成Skill量表爆发（重置Skill量表，并依删除的Skill量表比例，造成500（1005）加成伤害）,对2名敌人造成4642伤害的3连击（优先：干扰型），756加成伤害，造成失明（减少攻击命中率40.9%），持续6秒。PvP中，对2名干扰型敌人造成Skill量表爆发（重置Skill量表，并依删除的Skill量表比例，造成1105加成伤害）,对随机4名敌人造成2585（8427）伤害，有80%的机率对随机2名敌人造成混乱，持续10秒,对随机4名敌人造成9087伤害，有80%的机率对随机2名敌人造成混乱，持续10秒,暗属性盟友的ss最终伤害+15%（在PvP中，自身减益迥避率+15%）
20619,虚幻的迪朗达尔,5星,光,攻击型,图鉴资料 / 暗 / 虚幻的迪朗达尔,2180,2232,1017,796,745,860,11400,5193,4065,3804,4392,,对目标造成100自动攻击伤害,造成380伤害，自身和1名攻击型队友暴击率+30%，持续10秒,,对随机2名敌人造成860（4113）伤害，3名队友的技能量表充能量+35%（69.5%）且SS伤害+1200（1808）（暗属性攻击型队友优先），持续15秒,,对3名敌人造成2032（6901）伤害（光属性优先），造成失明（减少攻击命中率60%），持续25秒，且3名队友的攻击力+30%（最高攻击力的队友优先），持续25秒,,队友的暴击率+15%（恶斗擂台期间，暴击伤害+20%）
20612,月光狼人,5星,光,攻击型,图鉴资料 / 暗 / 月光狼人,2149,2219,998,784,726,852,14872,11333,5097,4004,3708,4351,对目标造成99自动攻击伤害,造成374伤害，1名队友（最高攻击力）攻击力+12%，持续10秒，并有70%的几率为1名队友移除诅咒（诅咒移除时不会受到加成伤害）,,对随机2名敌人造成653伤害，3名暗属性攻击型child攻击力+1200，持续16秒，且有70%的几率赋予觉醒（暴击伤害增加30%，并根据增益数增加SS伤害）,,对随机3名敌人造成1764伤害，并赋予3名队友攻击力+30%和暴击率+50%（暗属性攻击型队友优先），持续20秒,,暗属性队友的攻击力+10%（诸神强袭时追加+5%）
20574,解放的玛亚特,5星,暗,,图鉴资料 / 暗 / 解放的玛亚特,2181,1739,1313,657,718,776,,,,,,,对目标造成112自动攻击伤害,对2名敌人造成447伤害的2连击（有增益优先）,,对全体敌人造成872伤害与500无视防御伤害，有70%几率获得重劈（如果敌人死亡，则随机1名敌人会受到1500加成伤害），持续14秒,,对全体敌人造成2267伤害，获得重生（死亡时：以50%HP复活，拥有充满的技能量表，5倍攻击力叠加），持续10秒,,暗属性队友的SS伤害+5%
20444,兰菲,5星,暗,干扰型,图鉴资料 / 暗 / 兰菲,2184,2057,1041,806,776,928,15046,10506,5315,4116,3963,4740,对目标造成101（687）自动攻击伤害,造成387（2547）伤害，攻击力-15（30.2）%，持续10秒，并有65（85.1）%的几率移除1个增益,对2名敌人（优先：最高攻击力）造成2572伤害，攻击力-35.2%，持续12秒，并有86%的几率移除所有增益,对2名敌人（最高攻击力优先）造成608（3899）伤害和600（1174）无视防御伤害，2名敌人的大招量表-10（21.8）%,对3名敌人（最高攻击力优先）造成3999伤害和1224无视防御伤害，3名敌人的大招量表-21.8%与大招量表充能量-19.8%，持续12秒,对3名敌人造成2012（7043）伤害（最高防御力优先），有70%的概率移除全部增益，且3名敌人的大招量表-10%,对3名敌人造成7373伤害（最高防御力优先），有70%的概率移除全部增益，且3名敌人的大招量表-15%,全体敌人攻击力-15%（在PVP中，光属性敌人攻击力-25%）
20443,弗雷,5星,暗,,图鉴资料 / 暗 / 弗雷,2202,1752,1334,657,718,784,14041,8948,6813,3354,3667,4004,对目标造成113自动攻击伤害,对1名敌人造成485伤害（最低HP优先），获得暴击率+40%，持续12秒,,对3名敌人造成612（4225）（135%（182.2%））伤害（最低HP优先）,,对全体敌人造成2484（8308）伤害，对有减益的敌人造成减益爆发（移除第一个减益，并造成与该效果相关的伤害）,,暗属性队友的大招伤害+1000
20440,迟疑的梅提斯,5星,暗,,图鉴资料 / 暗 / 迟疑的梅提斯,2209,2219,907,1062,873,659,15233,11333,4631,5423,4457,3365,对目标造成96自动攻击伤害,造成335伤害，为1名队友回复201HP（最低HP优先）,,赋予2名队友不死（HP不会低于1）与持续回复3%+21HP（每2秒1次，最低HP优先），持续10秒,,赋予2名队友（最低HP优先）狂暴（14秒开放攻击力+70%且无敌，但效果结束时有100%几率造成5秒晕眩）,,暗属性队友的回复量（持续回复、回复）+5%
20308,皇后伊丽莎白,5星,暗,,图鉴资料 / 暗 / 皇后伊丽莎白,2143,1726,1296,635,691,758,14838,8816,6619,3242,3527,3871,对目标造成111（739）自动攻击伤害,给目标442（2546）伤害的4连击,,对随机3名敌人造成528（3762）（120%（167.2%））伤害,,对目标造成2992（16810）（250%）伤害，对随机4名敌人造成流血（每2秒造成200伤害），持续12秒,,暗属性队友的SS伤害+4%
20279,守护雷德克洛斯,5星,暗,,图鉴资料 / 暗 / 守护雷德克洛斯,2179,2444,784,1176,574,635,10730,12483,4004,6006,2931,3242,对目标造成91自动攻击伤害,造成301伤害，赋予1名队友+850防御力与屏障（在HP受影响前吸收+600伤害，最低HP优先），持续10秒,,造成540伤害，赋予3名队友反射（反射22%受到的伤害，暗属性优先），持续15秒，且2名队友的技能伤害防御力+22%（在经过24秒或受到3次攻击后移除，最低HP优先）,,对随机2名敌人造成1405伤害，包含自身在内的最多2名队友（最低HP）获得反射（反射40%受到的伤害），持续20秒，若使用者的HP最低，只会赋予自身反射,,暗属性队友的TS伤害防御力+8%
20278,A.I,5星,暗,,图鉴资料 / 暗 / A.I,2115,2428,766,1160,556,619,10557,12402,3912,5925,2839,3161,对目标造成90自动攻击伤害,造成294伤害，防御力+900并获得挑衅（有85%的几率触发被动），持续11秒,,造成539伤害，获得反射（反射23%受到的伤害），持续15秒，且包含自身在内的3名队友获得防御力+850（暗属性优先）,,对随机2名敌人造成1386伤害，赋予最多5名队友反射（反射25%受到的伤害），持续18秒,,赋予暗属性队友反射（5%伤害），副本中追加3%
20265,流浪者潘迪恩,5星,暗,,图鉴资料 / 暗 / 流浪者潘迪恩,2122,2203,987,769,718,828,14730,11251,5040,3927,3667,4229,对目标造成99自动攻击伤害,造成364伤害，随机1名友军暴击率+35%，持续7秒,,2名队友的暴击率+40%（62.1%）与暴击伤害+30%（67.3%）（最高攻击力优先），持续18秒,,对随机2名敌人造成1705（6393）伤害，2名队友（最高攻击力优先）的暴击伤害+50%与暴击率+70%，持续22秒,,暗属性队友的暴击率+15%
593138,助手红莲,5星,火,治疗型,图鉴资料 / 火 / 助手红莲,,,,,,,,,,,,,对目标造成96（662）自动攻击伤害,对目标造成342（2347）伤害1次及时回复量↑：20秒内，2名盟友（低HP）+30（52.1）%持续回复量↑：20秒内，2名盟友（低HP）+30（52.1）%,对目标造成2347伤害1次 及时回复量↑：20秒内，3名盟友（低HP）+57.1% 持续回复量↑：20秒内，3名盟友（低HP）+57.1%,治愈：3名盟友（低HP）回复1353（3227）持续回复：14秒内，3名盟友（受到减益）回复122（290）弱化减益无效：14秒内，3名火属性盟友（高攻击力）70（90.1）%几率,治愈：3名盟友（低HP）回复3727持续回复：14秒内，3名盟友（受到减益）回复340弱化减益无效：16秒内，3名火属性盟友（高攻击力）90.1%几率,复活：1名火属性盟友（死亡）20%重生：16秒内，2名盟友（PVP、低HP）100%几率攻击力叠加：40秒内5次，对自身+200,复活：1名火属性盟友（死亡）20% 重生：20秒内，2名盟友（PVP、低HP）100%几率 攻击力叠加：40秒内5次，对自身+200,及时回复量↑：永远套用所有盟友+15%持续回复量↑：永远套用所有盟友+15%
587020,控制者厄芮玻丝,5星,火,辅助型,图鉴资料 / 火 / 控制者厄芮玻丝,,,,,,,,,,,,,对目标造成101（689）自动攻击伤害,对1名敌人造成398（2567）伤害，2名盟友（最低HP）减益回避率+20%（41.4%），持续10秒,对1名敌人造成2592伤害，2名盟友（最低HP）减益回避率+41.4%，持续12秒,对随机2名敌人造成735（4035）伤害，赋予5名火属性盟友（最高攻击力）Skill伤害+50%（115%），持续16秒，有75%（90.2%）的几率赋予所有流血的盟友净化（将流血转为持续回复）,对随机2名敌人造成4135伤害，赋予5名火属性盟友（最高攻击力）Skill伤害+140%，持续2h，有75%（90.2%）的几率赋予所有流血的盟友净化（将流血转为持续回复）,对随机3名敌人造成1894（6916）伤害，赋予3名火属性盟友（最高攻击力）攻击态势（只有拥有次此增益的Child能在Fever模式中使用Fever攻击）。在20人巨型Boss中，赋予3名火属性盟友（最高攻击力）狂暴（攻击力+90%且无敌，但效果结束时有100%的几率眩晕目标5秒），持续20秒,对随机3名敌人造成7246伤害，赋予3名火属性盟友（最高攻击力）攻击态势（只有拥有次此增益的Child能在Fever模式中使用Fever攻击）。在20人巨型Boss中，赋予3名火属性盟友（最高攻击力）狂暴（攻击力+110%且无敌，但效果结束时有100%的几率眩晕目标5秒），持续20秒,赋予火属性盟友Skill伤害+18%（在20人巨型Boss中，追加Skill伤害+20%）
587014,狡猾的列那,5星,火,攻击型,图鉴资料 / 火 / 狡猾的列那,,,,,,,,,,,,,对目标造成114（753）自动攻击伤害,造成468（110%）（3493（160.6%））伤害，对木属性敌人造成350（855）加成伤害,造成3710（170.6%）伤害，对木属性敌人造成855加成伤害,对3名敌人造成965（2996）伤害（优先：木属性），680（1496）无视防御伤害，吸收350（558）的伤害转换为自己的HP。在5人巨型Boss中，对1名木属性敌人造成2000（3180）魔力伤害（对目标造成加成伤害。增加暴击和弱点伤害）,对4名敌人造成3196伤害（优先：木属性），1516无视防御伤害，吸收658的伤害转换为自己的HP。在5人巨型Boss中，对1名木属性敌人造成3180魔力伤害（对目标造成加成伤害。增加暴击和弱点伤害）,对4名敌人造成2719（8725）伤害（优先：最低HP），有95%的几率赋予自身不死（HP不会低于1），持续16秒，自身Skill伤害+120%，持续20秒,对4名敌人造成9385伤害（优先：最低HP），有100%的几率赋予自身不死（HP不会低于1），持续16秒，自身Skill伤害+140%，持续32秒,火属性盟友攻击力+25%（在5人巨型Boss中，火属性盟友冷却时间-2秒）
584749,抵抗的泽卡提,5星,火,干扰型,图鉴资料 / 火 / 抵抗的泽卡提,,,,,,,,,,,,,对目标造成103（696）自动攻击伤害,对随机1名敌人造成406（2621）伤害，2名干扰型盟友持续伤害+100（308），持续，12秒。,对随机2名敌人造成2646伤害，3名干扰型盟友持续伤害+328，持续12秒。,对2名敌人造成711（4066）伤害（优先：受减益），造成乱舞之刃（防御力下降20%，且每2秒造成250（706）持续伤害），及增益吸取（从目标移除1个增益，盟友的Drⅳe量表+50（63）），持续14秒。,对3名敌人造成4166伤害（优先：受减益），造成乱舞之刃（防御力下降20%，且每2秒造成706持续伤害），及增益吸取（从目标移除1个增益，盟友的Drⅳe量表+63）两次，持续14秒,对3名敌人造成2114（7360）伤害（优先：受减益），造成乱舞之刃（防御力下降20%，且每2秒造成300持续伤害），持续16秒，3名干扰型盟友持续伤害+700，持续16秒。,对3名敌人造成7690伤害（优先：受减益），造成乱舞之刃（防御力下降20%，且每2秒造成500持续伤害），持续16秒，3名干扰型盟友持续伤害+700，持续16秒。,火属性盟友造成+200持续伤害（在PvP中，全体敌人减益持续时间+20%）
169027,敌对者克雷斯尼克,5星,火,辅助型,图鉴资料 / 火 / 敌对者克雷斯尼克,,,,,,,,,,,,,对目标造成102（691）自动攻击伤害,对目标造成405（2592）伤害，并有65（80.2）%机率为3名流血中的盟友净化（将流血转为持持续回复），并为他们持续回复104（274）HP，持续8秒,对目标造成2604伤害，并有80.2%机率为3名流血中的盟友净化（将流血转为持持续回复），并为他们持续回复294HP，持续8秒,对2名随机敌人造成764（4084）伤害，并对3名火属性盟友（高攻击力）赋予攻击力+40（80.1）%，持续16秒，以及对3名火属性盟友（最低HP）赋予减益屏障+1800（2249）（不能与吸收减益伤害的护盾共用），持续16秒,对2名随机敌人造成4184伤害，并对3名火属性盟友（高攻击力）赋予攻击力+95.1%，持续2回合，以及对3名火属性盟友（最低HP）赋予减益屏障+2549（不能与吸收减益伤害的护盾共用），持续2回合,对3名随机敌人造成1956（7037）伤害，并到5名火属性盟友赋予减益屏障+2500（不能与吸收减益伤害的护盾共用），持续20秒，以及对1名火属性盟友（高攻击力）赋予狂暴（攻击力+110%且无敌20秒。效果结束时一律对目标造成5秒晕眩）,对3名随机敌人造成7697伤害，并到5名火属性盟友赋予减益屏障+2500（不能与吸收减益伤害的护盾共用），持续20秒，以及对3名火属性盟友（高攻击力）赋予狂暴（攻击力+120%且无敌26秒。效果结束时一律对目标造成5秒晕眩）,火属性盟友攻击力+20%（在副本中，火属性盟友攻击型攻击力+20%）
