id,idx,name,name_ocr,wiki_name,wiki_id,rarity,element,role,avatar_file,cp,hp,atk,def_,agl,crt,hp_init,atk_init,def_init,agl_init,crt_init,hp_max,atk_max,def_max,agl_max,crt_max,auto_text,tap_text,tap_ignited,slide_text,slide_ignited,drive_text,drive_ignited,leader_text,cv,source,avatar_source
M5-085,85,顿悟的妮可,,顿悟的妮可,94887,5星,水,干扰型,avatars/94887.png,2262,680,1084,846,812,963,680,1084,846,812,963,,,,,,对目标造成103（696）自动攻击伤害,对1名敌人造成407（2622）伤害（攻击型优先），并造成skill量表爆发【重置skill量表，并依删除的skill量表比例，造成500（1500）加成伤害】,对2名敌人造成2647伤害（攻击型优先），并造成skill量表爆发（重置skill量表，并依删除的skill量表比例，造成1105加成伤害）,对2名敌人造成723（4079）伤害（优先：skill量表充能中）和雪球炸弹【700（1700）伤害及在10秒内重置skill】，有70（92.8）%的概率造成冰冻（skill量表冲能量减少，持续伤害减益伤害增加），持续14秒，并在PVP中对2名敌人造成中毒【每当目标行动时，附加500（1444）伤害，并在受到伤害时附加加成伤害】，持续2回合,对3名敌人造成4179伤害（优先：skill量表充能中）和雪球炸弹（2200伤害及在10秒内重置skill），有92.8%的概率造成冰冻（skill量表冲能量减少，持续伤害减益伤害增加），持续14秒，并在PVP中对3名敌人造成中毒（每当目标行动时，附加1444伤害，并在受到伤害时附加加成伤害），持续2回合,对3名敌人造成2138（7384）伤害（优先：攻击型），skill量表爆发（重置skill量表，并依删除的skill量表比例，造成1500加成伤害），和雪球炸弹（1500伤害及在10秒内重置技能）,对3名敌人造成7714伤害（优先：攻击型），skill量表爆发（重置skill量表，并依删除的skill量表比例，造成2500加成伤害），和雪球炸弹（2000伤害及在10秒内重置技能）,全体敌人的SS冷却时间+1秒,小松未可子,memorial+wiki,cn
M5-086,86,无忧无虑的哪咤,无蔓无的哪咤,无忧无虑的哪咤,,5星,,,avatars/93898.png,,,,,,,,,,,,,,,,,,,,,,,,,森干早都,memorial,
M5-087,87,忠诚的仙娥,,忠诚的仙娥,93897,5星,光,防御型,avatars/93897.png,2230,2488,825,1216,619,667,2488,825,1216,619,667,,,,,,对目标造成93（643）自动攻击伤害,造成322（2205）伤害，赋予自身在内最多2名最低HP的盟友（如果自身的HP是最低的，将只赋予自身及1名盟友）屏障（在HP受影响前，吸收+1000（1608）所有敌方攻击伤害，无法与减益屏障同时启用），持续10秒,造成2230伤害，赋予自身在内最多3名最低HP的盟友（如果自身的HP是最低的，将只赋予自身及2名盟友）屏障（在HP受影响前，吸收+1908所有敌方攻击伤害，无法与减益屏障同时启用），持续10秒,造成606（3583）伤害，赋予自身挑衅（有90%的机率发动），持续12秒，且根据光属性盟友数量（最多10名），赋予自身在内最多2名最低HP的盟友（如果自身的HP是最低的，将只赋予自身及1名盟友）防御力增加11（17.2）%，持续12秒,造成3683伤害，赋予自身挑衅（有90%的机率发动），持续12秒，且根据光属性盟友数量（最多10名），赋予自身在内最多3名最低HP的盟友（如果自身的HP是最低的，将只赋予自身及2名盟友）防御力增加20.2%，持续12秒,对随机2名敌人造成1534（5457）伤害，赋予自身挑衅（有98%的机率发动），持16秒，5名光属性盟友防御力+50%，持续20秒,对随机2名敌人造成5787伤害，赋予自身挑衅（有98%的机率发动），持16秒，随机5名属性盟友防御力+50%，持续20秒,光属性队友的防御力+20%,井柚佳,memorial+wiki,cn
M5-088,88,誓言特蕾莎,,誓言特蕾莎,92652,5星,火,辅助型,avatars/92652.png,,,,,,,,,,,,,,,,,对目标造成101（689）自动攻击伤害,造成398（2567）伤害，有60（90.4）%的机率充满1名火性盟友的SkiIl量表（自身除外）,造成2592伤害，有90.4%的机率充满2名火性盟友的SkiIl量表（最高攻击力，自身除外）,对随机2名敌人造成735(4035)伤害，赋予3名火属性盟友（最高攻击力）Skill量表充能速度+45(75.4)%及弱点Skill最终伤害+50(115)%，持续2回合,对随机2名敌人造成4135伤害，赋予3名火属性盟友（最高攻击力）Skill量表充能速度+75.4%及弱点Skill最终伤害+130%，持续3回合。在副本中，盟友drive量表+62,对随机3名敌人造成1892（6902）伤害，赋予3名火属性盟友（最高攻击力）支援（弱点Skill伤害+15%，依目前增益数量的比例增加攻击力），持续3回合，并有80%的机率充满Skill量表（自身除外）,对随机3名敌人造成7177伤害，赋予3名火属性盟友（最高攻击力）支援（弱点Skill伤害+15%，依目前增益数量的比例增加攻击力），持续4回合，并有80%的机率充满Skill量表（自身除外）,火属性盟友的弱点Skill最终伤害+18%(副本期间：追加+20%）,代安梨,memorial+wiki,cn
M5-089,89,驱魔师米丽安,,驱魔师米丽安,92653,5星,木,攻击型,avatars/92653.png,2252,1777,1356,686,745,806,1777,1356,686,745,806,,,,,,对目标造成114（752）自动攻击伤害,对2名敌人（最低HP）造成498（3063）伤害，造成侵食【依目标减益数+1（最多4）的比例，每2秒受到30（120）持续伤害】，持续20秒。PVP中，有60（85.6）%的机率造成禁止回复,对3名敌人（最低HP）造成3123伤害，造成侵食【依目标减益数+1（最多4）的比例，每2秒受到220持续伤害】，持续20秒。PVP中，有85.6%的机率造成禁止回复,对1名敌人（优先：受到减益）造成987（4658）伤害的3连击，如果受到减益则造成400（1603）加成伤害，并依目标减益数+1（最多4）的比例造成375（1000）伤害,对1名敌人（优先：受到减益）造成4858伤害的4连击，1603加成伤害，对2名受到减益的敌人依目标减益数+1（最多4）的比例造成1000伤害,对随机4名敌人造成2659（8615）伤害，依目标减益数+1（最多4）的比例造成700伤害,对4名敌人（最低HP）造成9275伤害，依目标减益数+1（最多4）的比例造成700伤害,全体敌人受到持续伤害减益伤害+200,植田佳奈,memorial+wiki,cn
M5-090,90,开战娜塔莉丝,,开战娜塔莉丝,91784,5星,光,干扰型,avatars/91784.png,,,,,,,,,,,,,,,,,对目标造成103（694）自动攻击伤害,对随机2名敌人造成405（2609）伤害，有75（80.5）%的机率移除1个增益在PvP中，对随机2名敌人造成增益吸取【每吸取目标1个增益，盟友drive量表增加+50（63）】,对随机2名敌人（优先：最高攻击力）造成2634伤害，有80.5%的机率移除1个增益。在PvP中，对2名敌人（最高攻击力）造成增益吸取（每吸取目标1个增益，盟友drive量表增加+83）,对2名敌人（优先：最低HP）造成721（4066）伤害，造成保护增益爆发【移除最后施加的保护增益，并以x300（701）的系数造成基于该效果的伤害】，并有60（80.7）%的机率造成重击（晕眩且Skill伤害防御力-15%），持续5秒。在PvP中，对2名敌人（最低HP）造成乱舞之刃效果【防御力下降20%，且每2秒造成250（706）持续伤害】，持续14秒,对3名敌人（优先：最低HP）造成4166伤害，造成保护增益爆发（移除最后施加的保护增益，并以x701的系数造成基于该效果的伤害），并有80.7%的机率造成重击（晕眩且Skill伤害防御力-15%），持续6秒。 在PvP中，对3名敌人（最低HP）造成乱舞之刃效果(防御力下降20%，且每2秒造成706持续伤害)，持续14秒,对3名敌人（优先：最低HP）造成2133（7351）伤害，对敌人（优先：有增益）造成增益爆发（移除最后施加的增益，并以x650系数造成基于该效果的伤害），并有80%的机率造成诱惑（目标增益效果无效，除特定移除技能外无法移除），持续16秒,对3名敌人（优先：最低HP）造成7681伤害，对敌人（优先：有增益）造成增益爆发（移除最后施加的增益，并以x650系数造成基于该效果的伤害），并有80%的机率造成诱惑（目标增益效果无效，除特定移除技能外无法移除），持续16秒,在PVP忠，讲敌方队长增益无效化,平田真菜,memorial+wiki,cn
M5-091,91,开战娜塔莉丝,关戟娜塔莉丝,开战娜塔莉丝,,5星,光,干扰型,avatars_wiki/dcj_81036.png,2254,2083,1076,846,811,963,2083,1076,846,811,963,,,,,,,,,,,,,,平田真菜,memorial,dcj
M5-092,92,逆转提泰妮亚,,逆转提泰妮亚,90645,5星,光,攻击型,avatars/90645.png,,,,,,,,,,,,,,,,,对目标造成114（753）自动攻击伤害,对1名敌人（优先：暗属性）造成508（3081）伤害，对暗属性敌人造成430（935）加成伤害。在副本中，对敌人造成1200（2098）无视防御伤害,对1名敌人（优先：暗属性）造成3141伤害，对暗属性敌人造成1235加成伤害。在副本中，对敌人造成2098无视防御伤害,对2名敌人（优先∶辅助型）造成1065（4746）伤害的2连击，对辅助型敌人造成480（1296）无视防御伤害，及对暗属性敌人造成650（1106）加成伤害,对3名敌人（优先∶辅助型）造成4946伤害的2连击，对辅助型敌人造成1296无视防御伤害，及对暗属性敌人造成1256加成伤害,对随机1名敌人造成3674/20639(290%）伤害，赋予自身+80% TS最终伤害，持续20秒,对随机1名敌人造成22062(310%)伤害，赋予自身+90% TS最终伤害，持续20秒,光属性盟友的skill最终伤害+18%（在副本中：光属性盟友的Skill最终伤害+20%）,本多真梨子,memorial+wiki,cn
M5-093,93,铁匠赫菲斯托斯,,铁匠赫菲斯托斯,90646,5星,暗,辅助型,avatars/90646.png,2231,2259,1038,825,769,892,2259,1038,825,769,892,,,,,,对目标造成101（687）自动攻击伤害,造成391（2547）伤害，赋予2名盟友（优先：攻击型）减益回避率+15（28.8）%，持续10秒。在PVP中，使2名攻击型盟友Skill量表获得+18（40.8）%充能量,造成2572伤害，赋予2名盟友（优先：攻击型）减益回避率+373%，持续10秒。在PVP中，使2名攻击型盟友Skill量表获得+45.8%充能量,对随机2名敌人造成719（4004）伤害，赋予5名暗属性盟友屏障【在HP受影响前，吸收+1800（2249）所有敌方攻击伤害，无法与减益屏障同时启用】，持续16秒。在PVP中，无效化3名暗属性盟友的减益（14秒后或是受到1次减益攻击后消失）,对随机2名敌人造成4104伤害，赋予5名暗属性盟友屏障【在HP受影响前，吸收+2249所有敌方攻击伤害，无法与减益屏障同时启用】，持续16秒，并无效化3名暗属性盟友（最低HP）的减益（14秒后或是受到1次减益攻击后消失）,对随机3名敌人造成1858（6827）伤害，为3名暗属性盟友（自身除外）移除减益，且有80%的机率充满Skill量表,对随机3名敌人造成7157伤害，为3名暗属性盟友（最高攻击力，自身除外）移除减益，且有80%的机率充满Skill量表,暗属性队友的减益回避率+15%,大津爱理,memorial+wiki,cn
M5-094,94,迅速的莱玛,迅捷的莱玛,迅速的莱玛,,5星,,,avatars_wiki/dcj_81024.png,,,,,,,,,,,,,,,,,,,,,,,,,又吉爱,memorial,dcj
M5-095,95,追击者卡西亚,,追击者卡西亚,89315,5星,水,攻击型,avatars/89315.png,2252,1774,1353,686,752,811,1774,1353,686,752,811,,,,,,造成114（751）自动攻击伤害,造成497（3057）伤害。对象为世界王时，自身获得呐喊【攻击力+15（35.1）%，最多量加3次】，持续2回合,对随机2名敌人造成3117伤害。对象为世界王时，自身获得呐喊（攻击力+45.1%，最多量加3次），持续3回合,对随机3名敌人造成716/155%（4773/202.2%）伤害。对象为世界王时，对火属性敌人造成1900（3005）无视防御伤害,对随机3名敌人造成4962/210.2%伤害。若目标为火属性则造成3305无视防御伤害,对随机4名敌人造成2659（8615）伤害，若目标为火属性则造成800无视防御伤害,对随机4名敌人造成9275伤害，若目标为火属性则造成1300无视防御伤害,水属性盟友的SS伤害+15%（对象为世界王时，水属性盟友的SS冷却时间-1秒）,川崎芽衣子,memorial+wiki,cn
M5-096,96,掠夺者卡库斯,,掠夺者卡库斯,89314,5星,火,治疗型,avatars/89314.png,,,,,,,,,,,,,,,,,对目标造成96（661）自动攻击伤害,造成340（2335）伤害，2名盟友防御力+27（43.6）%（优先盟友：最低HP），持20秒,造成2335伤害，3名盟友防御力+43.6%（优先盟友：最低HP），持20秒,造成540（3707）伤害，回复1352（3221）HP，赋予3名盟友所有Skill伤害防御力+18（33.2）%（优先：最低HP），持续14秒,造成3707伤害，回复3221HP，赋予4名盟友所有Skill伤害防御力+33.2%（优先：最低HP），持续16秒,对随机2名敌人造成1601（6059）伤害，对3名盟友（优先：最低HP）回复1852（2477）HP，若有Skill防御力减益时16秒内持续回复322（413）HP,对随机2名敌人造成6059伤害，对4名盟友（优先：最低HP）回复2777HP，为3名有着skill防御力减益的盟友（最低HP）持续回复413HP，持续16秒,火属性队友的skill伤害防御力+15%,香坂去,memorial+wiki,cn
M5-097,97,回忆的欧洛拉,,回忆的欧洛拉,87904,5星,木,辅助型,avatars/87904.png,2259,1041,825,769,888,,1041,825,769,888,,,,,,,对目标造成101(687)自动攻击伤害,造成395（2554）伤害，有60（80.1）%的机率为2名有减益的盟友移除1项减益，及SS冷却时间-1秒。在副本中，2名盟友（最低攻击力）的Skill量表充能速度+30（60.4）%，持续10秒,造成2579伤害，有85.1%的机率为3名有减益的盟友移除1项减益，及SS冷却时间-1秒。在副本中，2名盟友（最低攻击力）的Skill量表充能速度+75.4%，持续10秒,造成719（4009）伤害，给予2名木属性盟友（最高攻击力）Skill量表充能速度+45（83）%，并有70（92.8）%的机率无视反射，持续16秒。在副本中，有70（90.1）%的机率赋予2名木属性盟友（最高攻击力）支持（弱点Skill伤害+15%，依目前增益数量的比例增加攻击力），持续16秒,造成4109伤害，给予3名木属性盟友（最高攻击力）Skill量表充能速度+88%，并有97.8%的机率无视反射，持续16秒。在副本中，有95.1%的机率赋予3名木属性盟友（最高攻击力）支持（弱点Skill伤害+15%，依目前增益数量的比例增加攻击力），持续16秒,对随机3名敌人造成1860（6834）伤害，有80%的机率让3名充能Skill中的盟友（自身除外）充满Skill量表，及最多5名木属性盟友的Drive量表+150,对随机3名敌人造成7164伤害，有80%的机率让5名充能Skill中的盟友（自身除外）充满Skill量表，及最多5名木属性盟友的Drive量表+150,木属性盟友的Skill量表充能速度+15%（在副本中：追加Skill表充能速度+20%）,尾崎禹香,memorial+wiki,cn
