wiki,wiki_label,section,name,content_id,path,ok
dc,国际服,图鉴资料,邻居处容,169331,图鉴资料 / 罕见 / 邻居处容,1
dc,国际服,图鉴资料,梦想的黑卡蒂,169333,图鉴资料 / 罕见 / 梦想的黑卡蒂,1
dc,国际服,图鉴资料,燃烧的菲尼克斯,169334,图鉴资料 / 罕见 / 燃烧的菲尼克斯,1
dc,国际服,图鉴资料,灼热的派罗,169335,图鉴资料 / 罕见 / 灼热的派罗,1
dc,国际服,图鉴资料,破坏的塞赫麦特,169336,图鉴资料 / 罕见 / 破坏的塞赫麦特,1
dc,国际服,图鉴资料,捕捉的克拉托斯,169337,图鉴资料 / 罕见 / 捕捉的克拉托斯,1
dc,国际服,图鉴资料,暗夜祭梅迪,169338,图鉴资料 / 罕见 / 暗夜祭梅迪,1
dc,国际服,图鉴资料,夜下少女许普诺斯,169340,图鉴资料 / 罕见 / 夜下少女许普诺斯,1
dc,国际服,图鉴资料,战士瓦尔基丽,169341,图鉴资料 / 罕见 / 战士瓦尔基丽,1
dc,国际服,图鉴资料,名将吉妮丝,169343,图鉴资料 / 罕见 / 名将吉妮丝,1
dc,国际服,图鉴资料,你的萨耳玛西斯,169345,图鉴资料 / 罕见 / 你的萨耳玛西斯,1
dc,国际服,图鉴资料,创造的巴风特,169346,图鉴资料 / 罕见 / 创造的巴风特,1
dc,国际服,图鉴资料,求道者以利亚,169347,图鉴资料 / 罕见 / 求道者以利亚,1
dc,国际服,图鉴资料,闪耀的阿波罗,169349,图鉴资料 / 罕见 / 闪耀的阿波罗,1
dc,国际服,图鉴资料,报复的美狄亚,169350,图鉴资料 / 罕见 / 报复的美狄亚,1
dc,国际服,图鉴资料,热血的维斯塔,169351,图鉴资料 / 罕见 / 热血的维斯塔,1
dc,国际服,图鉴资料,调味的高嘉,169352,图鉴资料 / 罕见 / 调味的高嘉,1
dc,国际服,图鉴资料,毒舌的巴里斯,169353,图鉴资料 / 罕见 / 毒舌的巴里斯,1
dc,国际服,图鉴资料,断连的忒弥斯,169354,图鉴资料 / 罕见 / 断连的忒弥斯,1
dc,国际服,图鉴资料,修复的卜塔,169357,图鉴资料 / 罕见 / 修复的卜塔,1
dc,国际服,图鉴资料,牺牲的贞德,169358,图鉴资料 / 罕见 / 牺牲的贞德,1
dc,国际服,图鉴资料,守护的传奇,169359,图鉴资料 / 罕见 / 守护的传奇,1
dc,国际服,图鉴资料,狂言的比利特,169360,图鉴资料 / 罕见 / 狂言的比利特,1
dc,国际服,图鉴资料,守序的沙玛什,169362,图鉴资料 / 罕见 / 守序的沙玛什,1
dc,国际服,图鉴资料,恶毒的卡莉普索,169363,图鉴资料 / 罕见 / 恶毒的卡莉普索,1
dc,国际服,图鉴资料,怠惰的缪妮摩西妮,169364,图鉴资料 / 罕见 / 怠惰的缪妮摩西妮,1
dc,国际服,图鉴资料,静谧的戴安娜,169367,图鉴资料 / 罕见 / 静谧的戴安娜,1
dc,国际服,图鉴资料,活跃的阿莱克托,169368,图鉴资料 / 罕见 / 活跃的阿莱克托,1
dc,国际服,图鉴资料,天真的弗蕾亚,169369,图鉴资料 / 罕见 / 天真的弗蕾亚,1
dc,国际服,图鉴资料,觉醒的辛西亚,169370,图鉴资料 / 罕见 / 觉醒的辛西亚,1
dc,国际服,图鉴资料,激情的厄里丝,169371,图鉴资料 / 罕见 / 激情的厄里丝,1
dc,国际服,图鉴资料,看门犬库西,169372,图鉴资料 / 罕见 / 看门犬库西,1
dc,国际服,图鉴资料,奉仕的迪诺,169373,图鉴资料 / 罕见 / 奉仕的迪诺,1
dc,国际服,图鉴资料,虚张声势的狄蜜特,169374,图鉴资料 / 罕见 / 虚张声势的狄蜜特,1
dc,国际服,图鉴资料,妲比,169375,图鉴资料 / 罕见 / 妲比,1
dc,国际服,图鉴资料,丽莎,169376,图鉴资料 / 罕见 / 丽莎,1
dc,国际服,图鉴资料,莫娜,169377,图鉴资料 / 罕见 / 莫娜,1
dc,国际服,图鉴资料,好孩子的礼物袋,169382,图鉴资料 / 常见 / 好孩子的礼物袋,1
dc,国际服,图鉴资料,冰王苍龙,169385,图鉴资料 / 常见 / 冰王苍龙,1
dc,国际服,图鉴资料,黑羽的暗隆,169389,图鉴资料 / 常见 / 黑羽的暗隆,1
dc,国际服,图鉴资料,光羽的光隆,169391,图鉴资料 / 常见 / 光羽的光隆,1
dc,国际服,图鉴资料,绿羽的草隆,169393,图鉴资料 / 常见 / 绿羽的草隆,1
dc,国际服,图鉴资料,红羽的火隆,169396,图鉴资料 / 常见 / 红羽的火隆,1
dc,国际服,图鉴资料,水羽的波隆,169399,图鉴资料 / 常见 / 水羽的波隆,1
dc,国际服,图鉴资料,紫色的复仇女孩,169402,图鉴资料 / 常见 / 紫色的复仇女孩,1
dc,国际服,图鉴资料,发光的复仇女孩,169405,图鉴资料 / 常见 / 发光的复仇女孩,1
dc,国际服,图鉴资料,绿色的复仇女孩,169407,图鉴资料 / 常见 / 绿色的复仇女孩,1
dc,国际服,图鉴资料,红色的复仇女孩,169410,图鉴资料 / 常见 / 红色的复仇女孩,1
dc,国际服,图鉴资料,蓝色的复仇女孩,169380,图鉴资料 / 常见 / 蓝色的复仇女孩,1
dc,国际服,图鉴资料,暗黑的看守者,169383,图鉴资料 / 常见 / 暗黑的看守者,1
dc,国际服,图鉴资料,光明的看守者,169386,图鉴资料 / 常见 / 光明的看守者,1
dc,国际服,图鉴资料,绿色的看守者,169388,图鉴资料 / 常见 / 绿色的看守者,1
dc,国际服,图鉴资料,红色的看守者,169390,图鉴资料 / 常见 / 红色的看守者,1
dc,国际服,图鉴资料,蓝色的看守者,169394,图鉴资料 / 常见 / 蓝色的看守者,1
dc,国际服,图鉴资料,吵杂的毛球毛球,169397,图鉴资料 / 常见 / 吵杂的毛球毛球,1
dc,国际服,图鉴资料,热血的封箱者,169403,图鉴资料 / 常见 / 热血的封箱者,1
dc,国际服,图鉴资料,惊人的宝箱怪,169408,图鉴资料 / 常见 / 惊人的宝箱怪,1
dc,国际服,图鉴资料,球鞋斗土,169411,图鉴资料 / 常见 / 球鞋斗土,1
dc,国际服,图鉴资料,疯狂兔兔阿姆斯,169413,图鉴资料 / 常见 / 疯狂兔兔阿姆斯,1
dc,国际服,图鉴资料,噩梦曼提,169379,图鉴资料 / 常见 / 噩梦曼提,1
dc,国际服,图鉴资料,DJ赫兹,169381,图鉴资料 / 常见 / DJ赫兹,1
dc,国际服,图鉴资料,嗡嗡的噪音,169384,图鉴资料 / 常见 / 嗡嗡的噪音,1
dc,国际服,图鉴资料,束领结的侍者,169387,图鉴资料 / 常见 / 束领结的侍者,1
dc,国际服,图鉴资料,毒药安瓿,169392,图鉴资料 / 常见 / 毒药安瓿,1
dc,国际服,图鉴资料,绿头盔巴祖卡,169395,图鉴资料 / 常见 / 绿头盔巴祖卡,1
dc,国际服,图鉴资料,沙漠的巴西利斯克,169398,图鉴资料 / 常见 / 沙漠的巴西利斯克,1
dc,国际服,图鉴资料,泛用型锁链杀手,169401,图鉴资料 / 常见 / 泛用型锁链杀手,1
dc,国际服,图鉴资料,破坏的卡利宇迦,169404,图鉴资料 / 常见 / 破坏的卡利宇迦,1
dc,国际服,图鉴资料,声音传讯者,169406,图鉴资料 / 常见 / 声音传讯者,1
dc,国际服,图鉴资料,四分五裂泰迪,169409,图鉴资料 / 常见 / 四分五裂泰迪,1
dc,国际服,图鉴资料,冷酷的冰龙,169412,图鉴资料 / 常见 / 冷酷的冰龙,1
dc,国际服,图鉴资料,愤怒的炎龙,169414,图鉴资料 / 常见 / 愤怒的炎龙,1
dc,国际服,图鉴资料,炎热夏日,595283,图鉴资料 / 歌牌：5星 / 炎热夏日,1
dc,国际服,图鉴资料,坐在阳伞下,593141,图鉴资料 / 歌牌：5星 / 坐在阳伞下,1
dc,国际服,图鉴资料,海边的水枪大战,593125,图鉴资料 / 歌牌：5星 / 海边的水枪大战,1
dc,国际服,图鉴资料,社长，打得好！,591538,图鉴资料 / 歌牌：5星 / 社长，打得好！,1
dc,国际服,图鉴资料,魔王后裔,589623,图鉴资料 / 歌牌：5星 / 魔王后裔,1
dc,国际服,图鉴资料,莉莎的撞球技术,587029,图鉴资料 / 歌牌：5星 / 莉莎的撞球技术,1
dc,国际服,图鉴资料,天才美少年的时间,584753,图鉴资料 / 歌牌：5星 / 天才美少年的时间,1
dc,国际服,图鉴资料,我们一起度过的冬天,584752,图鉴资料 / 歌牌：5星 / 我们一起度过的冬天,1
dc,国际服,图鉴资料,平静的绵羊牧场,582294,图鉴资料 / 歌牌：5星 / 平静的绵羊牧场,1
dc,国际服,图鉴资料,如炎般光辉,582300,图鉴资料 / 歌牌：5星 / 如炎般光辉,1
dc,国际服,图鉴资料,亡命之徒,582298,图鉴资料 / 歌牌：5星 / 亡命之徒,1
dc,国际服,图鉴资料,礼物已经到了,582301,图鉴资料 / 歌牌：5星 / 礼物已经到了,1
dc,国际服,图鉴资料,女神显现,582286,图鉴资料 / 歌牌：5星 / 女神显现,1
dc,国际服,图鉴资料,被骑在头上的恶魔,582285,图鉴资料 / 歌牌：5星 / 被骑在头上的恶魔,1
dc,国际服,图鉴资料,甜蜜的友情巧克力,582283,图鉴资料 / 歌牌：5星 / 甜蜜的友情巧克力,1
dc,国际服,图鉴资料,炼狱与地狱之间,582281,图鉴资料 / 歌牌：5星 / 炼狱与地狱之间,1
dc,国际服,图鉴资料,来多点酒！,580155,图鉴资料 / 歌牌：5星 / 来多点酒！,1
dc,国际服,图鉴资料,贵公子的新年,580154,图鉴资料 / 歌牌：5星 / 贵公子的新年,1
dc,国际服,图鉴资料,多事的跨年晚会,578000,图鉴资料 / 歌牌：5星 / 多事的跨年晚会,1
dc,国际服,图鉴资料,妲比的特别派对时间,577999,图鉴资料 / 歌牌：5星 / 妲比的特别派对时间,1
dc,国际服,图鉴资料,Shall we dance？,577997,图鉴资料 / 歌牌：5星 / Shall we dance？,1
dc,国际服,图鉴资料,最美打扮,577995,图鉴资料 / 歌牌：5星 / 最美打扮,1
dc,国际服,图鉴资料,与你的夏日,577994,图鉴资料 / 歌牌：5星 / 与你的夏日,1
dc,国际服,图鉴资料,纯粹的恶意,171917,图鉴资料 / 歌牌：5星 / 纯粹的恶意,1
dc,国际服,图鉴资料,格斗游戏宅,171909,图鉴资料 / 歌牌：5星 / 格斗游戏宅,1
dc,国际服,图鉴资料,你准备好了吗？,169030,图鉴资料 / 歌牌：5星 / 你准备好了吗？,1
dc,国际服,图鉴资料,女王的记忆,169041,图鉴资料 / 歌牌：5星 / 女王的记忆,1
dc,国际服,图鉴资料,头脑战,169040,图鉴资料 / 歌牌：5星 / 头脑战,1
dc,国际服,图鉴资料,两人的誓言,169039,图鉴资料 / 歌牌：5星 / 两人的誓言,1
dc,国际服,图鉴资料,你有集点卡吗？,169038,图鉴资料 / 歌牌：5星 / 你有集点卡吗？,1
dc,国际服,图鉴资料,太阳之影,169037,图鉴资料 / 歌牌：5星 / 太阳之影,1
dc,国际服,图鉴资料,善恶交锋,169036,图鉴资料 / 歌牌：5星 / 善恶交锋,1
dc,国际服,图鉴资料,无尽的战斗,169035,图鉴资料 / 歌牌：5星 / 无尽的战斗,1
dc,国际服,图鉴资料,蔚蓝的少女,169034,图鉴资料 / 歌牌：5星 / 蔚蓝的少女,1
dc,国际服,图鉴资料,超活力斗士,169032,图鉴资料 / 歌牌：5星 / 超活力斗士,1
dc,国际服,图鉴资料,只要跟着朋友，我愿意前往任何地方,169031,图鉴资料 / 歌牌：5星 / 只要跟着朋友，我愿意前往任何地方,1
dc,国际服,图鉴资料,希特莉的诱惑,167083,图鉴资料 / 歌牌：5星 / 希特莉的诱惑,1
dc,国际服,图鉴资料,最后一步,167077,图鉴资料 / 歌牌：5星 / 最后一步,1
dc,国际服,图鉴资料,异能人的晒痕,167076,图鉴资料 / 歌牌：5星 / 异能人的晒痕,1
dc,国际服,图鉴资料,享受夏天的方法,165121,图鉴资料 / 歌牌：5星 / 享受夏天的方法,1
dc,国际服,图鉴资料,献给你的绚烂微笑,165111,图鉴资料 / 歌牌：5星 / 献给你的绚烂微笑,1
dc,国际服,图鉴资料,夏日海滩的吸血鬼女王,165107,图鉴资料 / 歌牌：5星 / 夏日海滩的吸血鬼女王,1
dc,国际服,图鉴资料,跟随都桂花的不速之客,162566,图鉴资料 / 歌牌：5星 / 跟随都桂花的不速之客,1
dc,国际服,图鉴资料,花之乐园,160177,图鉴资料 / 歌牌：5星 / 花之乐园,1
dc,国际服,图鉴资料,复活的赛特,160179,图鉴资料 / 歌牌：5星 / 复活的赛特,1
dc,国际服,图鉴资料,安息吧,157030,图鉴资料 / 歌牌：5星 / 安息吧,1
dc,国际服,图鉴资料,朱诺的礼物,155248,图鉴资料 / 歌牌：5星 / 朱诺的礼物,1
dc,国际服,图鉴资料,报答之吻,153061,图鉴资料 / 歌牌：5星 / 报答之吻,1
dc,国际服,图鉴资料,血腥茶会,151210,图鉴资料 / 歌牌：5星 / 血腥茶会,1
dc,国际服,图鉴资料,致命甜点,97167,图鉴资料 / 歌牌：5星 / 致命甜点,1
dc,国际服,图鉴资料,帝瓦兹的礼物,96761,图鉴资料 / 歌牌：5星 / 帝瓦兹的礼物,1
dc,国际服,图鉴资料,虎猎狐,96762,图鉴资料 / 歌牌：5星 / 虎猎狐,1
dc,国际服,图鉴资料,米丽安的回忆,96278,图鉴资料 / 歌牌：5星 / 米丽安的回忆,1
dc,国际服,图鉴资料,我们独自的世界,96279,图鉴资料 / 歌牌：5星 / 我们独自的世界,1
dc,国际服,图鉴资料,放松,94890,图鉴资料 / 歌牌：5星 / 放松,1
dc,国际服,图鉴资料,平和的咖啡厅,93899,图鉴资料 / 歌牌：5星 / 平和的咖啡厅,1
dc,国际服,图鉴资料,求求你醒来吧,92654,图鉴资料 / 歌牌：5星 / 求求你醒来吧,1
dc,国际服,图鉴资料,小魅魔的点心时间,91785,图鉴资料 / 歌牌：5星 / 小魅魔的点心时间,1
dc,国际服,图鉴资料,普洛瑟罗的万圣节服装,90647,图鉴资料 / 歌牌：5星 / 普洛瑟罗的万圣节服装,1
dc,国际服,图鉴资料,失去的一切,90648,图鉴资料 / 歌牌：5星 / 失去的一切,1
dc,国际服,图鉴资料,长候之终,87908,图鉴资料 / 歌牌：5星 / 长候之终,1
dc,国际服,图鉴资料,欢迎,85355,图鉴资料 / 歌牌：5星 / 欢迎,1
dc,国际服,图鉴资料,我们一起去海滩玩吧,83947,图鉴资料 / 歌牌：5星 / 我们一起去海滩玩吧,1
dc,国际服,图鉴资料,华丽的夏日,83948,图鉴资料 / 歌牌：5星 / 华丽的夏日,1
dc,国际服,图鉴资料,穿上泳衣,83949,图鉴资料 / 歌牌：5星 / 穿上泳衣,1
dc,国际服,图鉴资料,家中的夏日约会,83950,图鉴资料 / 歌牌：5星 / 家中的夏日约会,1
dc,国际服,图鉴资料,前往闪耀浪涛,82896,图鉴资料 / 歌牌：5星 / 前往闪耀浪涛,1
dc,国际服,图鉴资料,鲁萨尔卡得不到回报的爱情,81541,图鉴资料 / 歌牌：5星 / 鲁萨尔卡得不到回报的爱情,1
dc,国际服,图鉴资料,祈祷少女,77373,图鉴资料 / 歌牌：5星 / 祈祷少女,1
dc,国际服,图鉴资料,你好，我的爱人,78347,图鉴资料 / 歌牌：5星 / 你好，我的爱人,1
dc,国际服,图鉴资料,捣蛋鬼莫娜,75613,图鉴资料 / 歌牌：5星 / 捣蛋鬼莫娜,1
dc,国际服,图鉴资料,深海之汇,74430,图鉴资料 / 歌牌：5星 / 深海之汇,1
dc,国际服,图鉴资料,格外小心,72730,图鉴资料 / 歌牌：5星 / 格外小心,1
dc,国际服,图鉴资料,夏娃之怒,71698,图鉴资料 / 歌牌：5星 / 夏娃之怒,1
dc,国际服,图鉴资料,里欧的礼物,71699,图鉴资料 / 歌牌：5星 / 里欧的礼物,1
dc,国际服,图鉴资料,王子抱,70403,图鉴资料 / 歌牌：5星 / 王子抱,1
dc,国际服,图鉴资料,在姐姐怀里,69339,图鉴资料 / 歌牌：5星 / 在姐姐怀里,1
dc,国际服,图鉴资料,意外的情人节,69340,图鉴资料 / 歌牌：5星 / 意外的情人节,1
dc,国际服,图鉴资料,正义的基准,68058,图鉴资料 / 歌牌：5星 / 正义的基准,1
dc,国际服,图鉴资料,真心的歌声,66529,图鉴资料 / 歌牌：5星 / 真心的歌声,1
dc,国际服,图鉴资料,定装,65279,图鉴资料 / 歌牌：5星 / 定装,1
dc,国际服,图鉴资料,甜美的作曲家,65280,图鉴资料 / 歌牌：5星 / 甜美的作曲家,1
dc,国际服,图鉴资料,第二次死亡,62509,图鉴资料 / 歌牌：5星 / 第二次死亡,1
dc,国际服,图鉴资料,温暖的休息时间,61204,图鉴资料 / 歌牌：5星 / 温暖的休息时间,1
dc,国际服,图鉴资料,爱恋的开始,60242,图鉴资料 / 歌牌：5星 / 爱恋的开始,1
dc,国际服,图鉴资料,不好意思...?,58559,图鉴资料 / 歌牌：5星 / 不好意思...?,1
dc,国际服,图鉴资料,慵懒的海边,58549,图鉴资料 / 歌牌：5星 / 慵懒的海边,1
dc,国际服,图鉴资料,重振旗鼓,57113,图鉴资料 / 歌牌：5星 / 重振旗鼓,1
dc,国际服,图鉴资料,满月露娜,54479,图鉴资料 / 歌牌：5星 / 满月露娜,1
dc,国际服,图鉴资料,夏日餐宴,50272,图鉴资料 / 歌牌：5星 / 夏日餐宴,1
dc,国际服,图鉴资料,夏日假期,50271,图鉴资料 / 歌牌：5星 / 夏日假期,1
dc,国际服,图鉴资料,怨与业,47603,图鉴资料 / 歌牌：5星 / 怨与业,1
dc,国际服,图鉴资料,潜水,45460,图鉴资料 / 歌牌：5星 / 潜水,1
dc,国际服,图鉴资料,玫瑰花下,41988,图鉴资料 / 歌牌：5星 / 玫瑰花下,1
dc,国际服,图鉴资料,表演的时候到了,21011,图鉴资料 / 歌牌：5星 / 表演的时候到了,1
dc,国际服,图鉴资料,妲比在这里,39097,图鉴资料 / 歌牌：5星 / 妲比在这里,1
dc,国际服,图鉴资料,紧张刺激扑克牌,38436,图鉴资料 / 歌牌：5星 / 紧张刺激扑克牌,1
dc,国际服,图鉴资料,灵感,35310,图鉴资料 / 歌牌：5星 / 灵感,1
dc,国际服,图鉴资料,百年佳約,29594,图鉴资料 / 歌牌：5星 / 百年佳約,1
dc,国际服,图鉴资料,深谷落穴,27486,图鉴资料 / 歌牌：5星 / 深谷落穴,1
dc,国际服,图鉴资料,沙滩陷阱的腐乳,27485,图鉴资料 / 歌牌：5星 / 沙滩陷阱的腐乳,1
dc,国际服,图鉴资料,斗争之心,26568,图鉴资料 / 歌牌：5星 / 斗争之心,1
dc,国际服,图鉴资料,宁静时刻,25599,图鉴资料 / 歌牌：5星 / 宁静时刻,1
dc,国际服,图鉴资料,蛋糕的美学,23844,图鉴资料 / 歌牌：5星 / 蛋糕的美学,1
dc,国际服,图鉴资料,周年纪念日,21007,图鉴资料 / 歌牌：5星 / 周年纪念日,1
dc,国际服,图鉴资料,星空舞台,21008,图鉴资料 / 歌牌：5星 / 星空舞台,1
dc,国际服,图鉴资料,S.O.W,21009,图鉴资料 / 歌牌：5星 / S.O.W,1
dc,国际服,图鉴资料,万圣节歌姬,21010,图鉴资料 / 歌牌：5星 / 万圣节歌姬,1
dc,国际服,图鉴资料,迷途羔羊的祝福,21013,图鉴资料 / 歌牌：5星 / 迷途羔羊的祝福,1
dc,国际服,图鉴资料,终极挣扎,21014,图鉴资料 / 歌牌：5星 / 终极挣扎,1
dc,国际服,图鉴资料,无能恶魔的特训,21015,图鉴资料 / 歌牌：5星 / 无能恶魔的特训,1
dc,国际服,图鉴资料,第七次逃家,21016,图鉴资料 / 歌牌：5星 / 第七次逃家,1
dc,国际服,图鉴资料,禁忌的果实,21017,图鉴资料 / 歌牌：5星 / 禁忌的果实,1
dc,国际服,图鉴资料,午休时刻,21018,图鉴资料 / 歌牌：5星 / 午休时刻,1
dc,国际服,图鉴资料,夏日庆典之夜,21019,图鉴资料 / 歌牌：5星 / 夏日庆典之夜,1
dc,国际服,图鉴资料,假期,21020,图鉴资料 / 歌牌：5星 / 假期,1
dc,国际服,图鉴资料,在海滩放松,21021,图鉴资料 / 歌牌：5星 / 在海滩放松,1
dc,国际服,图鉴资料,双夜之主,21022,图鉴资料 / 歌牌：5星 / 双夜之主,1
dc,国际服,图鉴资料,好友三重奏,21023,图鉴资料 / 歌牌：5星 / 好友三重奏,1
dc,国际服,图鉴资料,神观之梦,21024,图鉴资料 / 歌牌：5星 / 神观之梦,1
dc,国际服,图鉴资料,海岸女神,21025,图鉴资料 / 歌牌：5星 / 海岸女神,1
dc,国际服,图鉴资料,徘徊的道士,21026,图鉴资料 / 歌牌：5星 / 徘徊的道士,1
dc,国际服,图鉴资料,綾音,21027,图鉴资料 / 歌牌：5星 / 綾音,1
dc,国际服,图鉴资料,环,21028,图鉴资料 / 歌牌：5星 / 环,1
dc,国际服,图鉴资料,紫藤下的约定,21029,图鉴资料 / 歌牌：5星 / 紫藤下的约定,1
dc,国际服,图鉴资料,海中约会,21030,图鉴资料 / 歌牌：5星 / 海中约会,1
dc,国际服,图鉴资料,深夜小伙伴,21031,图鉴资料 / 歌牌：5星 / 深夜小伙伴,1
dc,国际服,图鉴资料,S.T.F.,21032,图鉴资料 / 歌牌：5星 / S.T.F.,1
dc,国际服,图鉴资料,狩猎恶魔的恶魔,21033,图鉴资料 / 歌牌：5星 / 狩猎恶魔的恶魔,1
dc,国际服,图鉴资料,微笑的力量,21034,图鉴资料 / 歌牌：5星 / 微笑的力量,1
dc,国际服,图鉴资料,贯穿天堂的骄傲,21035,图鉴资料 / 歌牌：5星 / 贯穿天堂的骄傲,1
dc,国际服,图鉴资料,与那名女祭司一起,21036,图鉴资料 / 歌牌：5星 / 与那名女祭司一起,1
dc,国际服,图鉴资料,天使般的微笑,21012,图鉴资料 / 歌牌：5星 / 天使般的微笑,1
dc,国际服,图鉴资料,银河的休息处,21037,图鉴资料 / 歌牌：5星 / 银河的休息处,1
dc,国际服,图鉴资料,作战会议！,171908,图鉴资料 / 4星 / 作战会议！,1
